Service,Public Law Title,FY,deflator.type,Amount,source.table,data.notes
Air.Force,"Trust, Receipts, and Other",1986,Constant,-412e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Personnel,1986,Current,19225e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Operation and Maintenance,1986,Current,21249e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Procurement,1986,Current,38197e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,RDT&E,1986,Current,13109e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Construction,1986,Current,1757e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Family Housing,1986,Current,793e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Revolving and Management Funds,1986,Current,752e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,"Trust, Receipts, and Other",1986,Current,-214e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Personnel,1987,Constant,5168e7,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Operation and Maintenance,1987,Constant,48593e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Procurement,1987,Constant,5824e7,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,RDT&E,1987,Constant,28136e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Construction,1987,Constant,2567e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Family Housing,1987,Constant,149e7,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Revolving and Management Funds,1987,Constant,378e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,"Trust, Receipts, and Other",1987,Constant,-748e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Personnel,1987,Current,21054e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Operation and Maintenance,1987,Current,21682e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Procurement,1987,Current,31959e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,RDT&E,1987,Current,14903e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Construction,1987,Current,1426e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Family Housing,1987,Current,798e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Revolving and Management Funds,1987,Current,202e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,"Trust, Receipts, and Other",1987,Current,-399e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Personnel,1988,Constant,50955e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Operation and Maintenance,1988,Constant,50156e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Procurement,1988,Constant,46941e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,RDT&E,1988,Constant,26479e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Construction,1988,Constant,2453e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Family Housing,1988,Constant,1486e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Revolving and Management Funds,1988,Constant,822e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,"Trust, Receipts, and Other",1988,Constant,-619e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Personnel,1988,Current,21613e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Operation and Maintenance,1988,Current,2304e7,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Procurement,1988,Current,26701e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,RDT&E,1988,Current,14617e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Construction,1988,Current,1414e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Family Housing,1988,Current,828e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Revolving and Management Funds,1988,Current,452e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,"Trust, Receipts, and Other",1988,Current,-34e7,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Personnel,1989,Constant,49886e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Operation and Maintenance,1989,Constant,52004e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Procurement,1989,Constant,52443e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,RDT&E,1989,Constant,25573e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Construction,1989,Constant,2423e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Family Housing,1989,Constant,1591e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Revolving and Management Funds,1989,Constant,326e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,"Trust, Receipts, and Other",1989,Constant,-644e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Personnel,1989,Current,21851e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Operation and Maintenance,1989,Current,24973e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Procurement,1989,Current,30981e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,RDT&E,1989,Current,14696e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Construction,1989,Current,1445e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Family Housing,1989,Current,921e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Revolving and Management Funds,1989,Current,187e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,"Trust, Receipts, and Other",1989,Current,-369e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Personnel,1990,Constant,48845e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Operation and Maintenance,1990,Constant,51284e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Procurement,1990,Constant,49587e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,RDT&E,1990,Constant,22657e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Construction,1990,Constant,2365e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Family Housing,1990,Constant,145e7,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Revolving and Management Funds,1990,Constant,202e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,"Trust, Receipts, and Other",1990,Constant,-459e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Personnel,1990,Current,21777e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Operation and Maintenance,1990,Current,2516e7,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Procurement,1990,Current,30276e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,RDT&E,1990,Current,13507e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Construction,1990,Current,1453e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Family Housing,1990,Current,87e7,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Revolving and Management Funds,1990,Current,121e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,"Trust, Receipts, and Other",1990,Current,-274e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Personnel,1991,Constant,48464e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Operation and Maintenance,1991,Constant,52381e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Procurement,1991,Constant,383e8,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,RDT&E,1991,Constant,19776e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Construction,1991,Constant,1776e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Family Housing,1991,Constant,1427e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Revolving and Management Funds,1991,Constant,2687e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,"Trust, Receipts, and Other",1991,Constant,-78e7,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Personnel,1991,Current,22755e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Operation and Maintenance,1991,Current,29061e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Procurement,1991,Current,24041e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,RDT&E,1991,Current,12207e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Construction,1991,Current,1117e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Family Housing,1991,Current,888e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Revolving and Management Funds,1991,Current,1672e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,"Trust, Receipts, and Other",1991,Current,-485e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Personnel,1992,Constant,44306e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Operation and Maintenance,1992,Constant,42479e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Procurement,1992,Constant,36194e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,RDT&E,1992,Constant,20322e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Construction,1992,Constant,187e7,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Family Housing,1992,Constant,1753e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Revolving and Management Funds,1992,Constant,0,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,"Trust, Receipts, and Other",1992,Constant,-447e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Personnel,1992,Current,21381e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Operation and Maintenance,1992,Current,22816e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Procurement,1992,Current,23249e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,RDT&E,1992,Current,12867e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Construction,1992,Current,12e8,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Family Housing,1992,Current,1112e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Revolving and Management Funds,1992,Current,0,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,"Trust, Receipts, and Other",1992,Current,-286e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Personnel,1993,Constant,39908e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Operation and Maintenance,1993,Constant,39935e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Procurement,1993,Constant,3327e7,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,RDT&E,1993,Constant,20063e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Military Construction,1993,Constant,1612e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Family Housing,1993,Constant,1871e6,tbl.6-21,All enacted war and supplemental funding is included
Air.Force,Revolving and Management Funds,1993,Constant,0,tbl.6-21,All enacted war and supplemental funding is included
