Service,Public Law Title,FY,deflator.type,Amount,source.table,data.notes
Air.Force,Operation and Maintenance,1981,Constant,42976e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1981,Constant,39429e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1981,Constant,1702e7,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1981,Constant,2325e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1981,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1981,Constant,1425e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1981,Constant,-224e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1981,Current,10666e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1981,Current,16889e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1981,Current,16907e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1981,Current,7133e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1981,Current,1049e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1981,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1981,Current,593e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1981,Current,-93e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1982,Constant,39892e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1982,Constant,44289e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1982,Constant,52e9,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1982,Constant,20016e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1982,Constant,3636e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1982,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1982,Constant,176e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1982,Constant,-778e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1982,Current,12285e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1982,Current,18486e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1982,Current,23747e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1982,Current,8872e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1982,Current,1701e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1982,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1982,Current,79e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1982,Current,-349e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1983,Constant,40728e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1983,Constant,46681e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1983,Constant,58567e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1983,Constant,23018e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1983,Constant,3544e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1983,Constant,1919e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1983,Constant,347e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1983,Constant,-176e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1983,Current,13118e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1983,Current,19645e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1983,Current,27982e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1983,Current,10621e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1983,Current,1715e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1983,Current,914e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1983,Current,162e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1983,Current,-82e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1984,Constant,41003e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1984,Constant,48535e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1984,Constant,73e9,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1984,Constant,25623e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1984,Constant,3225e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1984,Constant,1651e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1984,Constant,2666e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1984,Constant,-278e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1984,Current,1382e7,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1984,Current,20369e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1984,Current,36092e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1984,Current,12258e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1984,Current,161e7,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1984,Current,805e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1984,Current,1289e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1984,Current,-134e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1985,Constant,52106e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1985,Constant,51208e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1985,Constant,82081e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1985,Constant,2733e7,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1985,Constant,3405e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1985,Constant,1766e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1985,Constant,1097e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1985,Constant,-493e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1985,Current,19313e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
