Service,Public Law Title,FY,deflator.type,Amount,source.table,data.notes,source.file
Navy,Military Personnel,1954,Constant,55004e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,1954,Constant,34379e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,1954,Constant,29556e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,1954,Constant,5246e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,1954,Constant,223e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,1954,Constant,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,1954,Constant,794e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",1954,Constant,-741e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,1954,Current,3349e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,1954,Current,2545e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,1954,Current,291e7,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,1954,Current,548e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,1954,Current,3e7,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,1954,Current,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,1954,Current,1e8,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",1954,Current,-93e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,1955,Constant,5049e7,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,1955,Constant,31187e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,1955,Constant,35406e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,1955,Constant,5946e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,1955,Constant,926e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,1955,Constant,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,1955,Constant,3504e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",1955,Constant,-919e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,1955,Current,3124e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,1955,Current,2333e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,1955,Current,3594e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,1955,Current,668e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,1955,Current,118e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,1955,Current,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,1955,Current,469e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",1955,Current,-123e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,1956,Constant,49756e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,1956,Constant,30434e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,1956,Constant,29575e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,1956,Constant,5851e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,1956,Constant,3331e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,1956,Constant,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,1956,Constant,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",1956,Constant,-94e7,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,1956,Current,3249e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,1956,Current,2401e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,1956,Current,2833e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,1956,Current,695e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,1956,Current,471e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,1956,Current,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,1956,Current,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",1956,Current,-131e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,1957,Constant,50516e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,1957,Constant,30009e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,1957,Constant,34028e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,1957,Constant,6173e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,1957,Constant,1268e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,1957,Constant,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,1957,Constant,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",1957,Constant,-76e7,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,1957,Current,3239e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,1957,Current,2454e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,1957,Current,3583e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,1957,Current,769e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,1957,Current,175e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,1957,Current,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,1957,Current,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",1957,Current,-114e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,1958,Constant,46327e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,1958,Constant,29666e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,1958,Constant,37383e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,1958,Constant,66e8,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,1958,Constant,1875e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,1958,Constant,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,1958,Constant,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",1958,Constant,501e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,1958,Current,301e7,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,1958,Current,2606e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,1958,Current,3818e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,1958,Current,843e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,1958,Current,265e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,1958,Current,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,1958,Current,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",1958,Current,76e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,1959,Constant,45394e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,1959,Constant,29116e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,1959,Constant,40292e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,1959,Constant,11145e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,1959,Constant,2131e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,1959,Constant,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,1959,Constant,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",1959,Constant,464e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,1959,Current,3168e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,1959,Current,27e8,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,1959,Current,4195e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,1959,Current,1533e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,1959,Current,303e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,1959,Current,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,1959,Current,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",1959,Current,72e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,1960,Constant,44628e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,1960,Constant,27968e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,1960,Constant,3219e7,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,1960,Constant,10912e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,1960,Constant,1513e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,1960,Constant,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,1960,Constant,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",1960,Constant,532e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,1960,Current,3195e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,1960,Current,2684e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,1960,Current,367e7,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,1960,Current,1509e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,1960,Current,213e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,1960,Current,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,1960,Current,0.0,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",1960,Current,82e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,1961,Constant,44567e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
