budget.type,service,source.table,deflator.type,public.law.title,FY,amount
outlays,navy,6.23,constant,MILPERS,2020,52106000000
outlays,navy,6.23,constant,O.M.,2020,68604000000
outlays,navy,6.23,constant,Procurement,2020,54234000000
outlays,navy,6.23,constant,RDT.E,2020,18887000000
outlays,navy,6.23,constant,MILCON,2020,2143000000
outlays,navy,6.23,constant,family.housing,2020,395000000
outlays,navy,6.23,constant,revolving.and.management,2020,1178000000
outlays,navy,6.23,constant,trust.receipts.and.other,2020,-151000000
outlays,navy,6.23,current,MILPERS,2021,55069000000
outlays,navy,6.23,current,O.M.,2021,70044000000
outlays,navy,6.23,current,Procurement,2021,58698000000
outlays,navy,6.23,current,RDT.E,2021,21342000000
outlays,navy,6.23,current,MILCON,2021,2602000000
outlays,navy,6.23,current,family.housing,2021,474000000
outlays,navy,6.23,current,revolving.and.management,2021,-291000000
outlays,navy,6.23,current,trust.receipts.and.other,2021,-153000000
outlays,navy,6.23,constant,MILPERS,2021,55069000000
outlays,navy,6.23,constant,O.M.,2021,70044000000
outlays,navy,6.23,constant,Procurement,2021,58698000000
outlays,navy,6.23,constant,RDT.E,2021,21342000000
outlays,navy,6.23,constant,MILCON,2021,2602000000
outlays,navy,6.23,constant,family.housing,2021,474000000
outlays,navy,6.23,constant,revolving.and.management,2021,-291000000
outlays,navy,6.23,constant,trust.receipts.and.other,2021,-153000000
outlays,navy,6.23,current,MILPERS,2022,56437000000
outlays,navy,6.23,current,O.M.,2022,69320000000
outlays,navy,6.23,current,Procurement,2022,60408000000
outlays,navy,6.23,current,RDT.E,2022,20899000000
outlays,navy,6.23,current,MILCON,2022,3667000000
outlays,navy,6.23,current,family.housing,2022,479000000
outlays,navy,6.23,current,revolving.and.management,2022,1439000000
outlays,navy,6.23,current,trust.receipts.and.other,2022,-157000000
outlays,navy,6.23,constant,MILPERS,2022,55032000000
outlays,navy,6.23,constant,O.M.,2022,68057000000
outlays,navy,6.23,constant,Procurement,2022,59224000000
outlays,navy,6.23,constant,RDT.E,2022,20503000000
outlays,navy,6.23,constant,MILCON,2022,3595000000
outlays,navy,6.23,constant,family.housing,2022,469000000
outlays,navy,6.23,constant,revolving.and.management,2022,1411000000
outlays,navy,6.23,constant,trust.receipts.and.other,2022,-154000000
outlays,navy,6.23,current,MILPERS,2023,58189000000
outlays,navy,6.23,current,O.M.,2023,70016000000
outlays,navy,6.23,current,Procurement,2023,61595000000
outlays,navy,6.23,current,RDT.E,2023,20000000000
outlays,navy,6.23,current,MILCON,2023,3468000000
outlays,navy,6.23,current,family.housing,2023,450000000
outlays,navy,6.23,current,revolving.and.management,2023,836000000
outlays,navy,6.23,current,trust.receipts.and.other,2023,-157000000
outlays,navy,6.23,constant,MILPERS,2023,55363000000
outlays,navy,6.23,constant,O.M.,2023,67320000000
outlays,navy,6.23,constant,Procurement,2023,59203000000
outlays,navy,6.23,constant,RDT.E,2023,19231000000
outlays,navy,6.23,constant,MILCON,2023,3333000000
outlays,navy,6.23,constant,family.housing,2023,433000000
outlays,navy,6.23,constant,revolving.and.management,2023,804000000
outlays,navy,6.23,constant,trust.receipts.and.other,2023,-151000000
outlays,navy,6.23,current,MILPERS,2024,59978000000
outlays,navy,6.23,current,O.M.,2024,71585000000
outlays,navy,6.23,current,Procurement,2024,63496000000
outlays,navy,6.23,current,RDT.E,2024,19162000000
outlays,navy,6.23,current,MILCON,2024,3450000000
outlays,navy,6.23,current,family.housing,2024,476000000
outlays,navy,6.23,current,revolving.and.management,2024,522000000
outlays,navy,6.23,current,trust.receipts.and.other,2024,-161000000
outlays,navy,6.23,constant,MILPERS,2024,55684000000
outlays,navy,6.23,constant,O.M.,2024,67457000000
outlays,navy,6.23,constant,Procurement,2024,59833000000
outlays,navy,6.23,constant,RDT.E,2024,18057000000
outlays,navy,6.23,constant,MILCON,2024,3251000000
outlays,navy,6.23,constant,family.housing,2024,448000000
outlays,navy,6.23,constant,revolving.and.management,2024,492000000
outlays,navy,6.23,constant,trust.receipts.and.other,2024,-151000000
outlays,navy,6.23,current,MILPERS,2025,61858000000
outlays,navy,6.23,current,O.M.,2025,73086000000
outlays,navy,6.23,current,Procurement,2025,63469000000
outlays,navy,6.23,current,RDT.E,2025,18926000000
outlays,navy,6.23,current,MILCON,2025,3425000000
outlays,navy,6.23,current,family.housing,2025,535000000
outlays,navy,6.23,current,revolving.and.management,2025,-533000000
outlays,navy,6.23,current,trust.receipts.and.other,2025,-161000000
outlays,navy,6.23,constant,MILPERS,2025,56041000000
outlays,navy,6.23,constant,O.M.,2025,67514000000
outlays,navy,6.23,constant,Procurement,2025,58636000000
outlays,navy,6.23,constant,RDT.E,2025,17478000000
outlays,navy,6.23,constant,MILCON,2025,3164000000
outlays,navy,6.23,constant,family.housing,2025,494000000
outlays,navy,6.23,constant,revolving.and.management,2025,-492000000
outlays,navy,6.23,constant,trust.receipts.and.other,2025,-148000000
outlays,usaf,6.24,current,MILPERS,1948,1020000000
outlays,usaf,6.24,current,O.M.,1948,1023000000
outlays,usaf,6.24,current,Procurement,1948,764000000
outlays,usaf,6.24,current,RDT.E,1948,154000000
outlays,usaf,6.24,current,MILCON,1948,32000000
outlays,usaf,6.24,current,family.housing,1948,0
outlays,usaf,6.24,current,revolving.and.management,1948,0
outlays,usaf,6.24,current,trust.receipts.and.other,1948,-258000000
outlays,usaf,6.24,constant,MILPERS,1948,23712000000
outlays,usaf,6.24,constant,O.M.,1948,16992000000
outlays,usaf,6.24,constant,Procurement,1948,8389000000
outlays,usaf,6.24,constant,RDT.E,1948,1628000000
outlays,usaf,6.24,constant,MILCON,1948,299000000
outlays,usaf,6.24,constant,family.housing,1948,0
outlays,usaf,6.24,constant,revolving.and.management,1948,0
outlays,usaf,6.24,constant,trust.receipts.and.other,1948,-2413000000
outlays,usaf,6.24,current,MILPERS,1949,1213000000
outlays,usaf,6.24,current,O.M.,1949,1229000000
outlays,usaf,6.24,current,Procurement,1949,1085000000
outlays,usaf,6.24,current,RDT.E,1949,202000000
outlays,usaf,6.24,current,MILCON,1949,58000000
outlays,usaf,6.24,current,family.housing,1949,0
outlays,usaf,6.24,current,revolving.and.management,1949,0
outlays,usaf,6.24,current,trust.receipts.and.other,1949,-186000000
outlays,usaf,6.24,constant,MILPERS,1949,28030000000
outlays,usaf,6.24,constant,O.M.,1949,18948000000
outlays,usaf,6.24,constant,Procurement,1949,11186000000
outlays,usaf,6.24,constant,RDT.E,1949,2013000000
outlays,usaf,6.24,constant,MILCON,1949,511000000
outlays,usaf,6.24,constant,family.housing,1949,0
outlays,usaf,6.24,constant,revolving.and.management,1949,0
outlays,usaf,6.24,constant,trust.receipts.and.other,1949,-1639000000
outlays,usaf,6.24,current,MILPERS,1950,1335000000
outlays,usaf,6.24,current,O.M.,1950,972000000
outlays,usaf,6.24,current,Procurement,1950,1219000000
outlays,usaf,6.24,current,RDT.E,1950,62000000
outlays,usaf,6.24,current,MILCON,1950,4000000
outlays,usaf,6.24,current,family.housing,1950,0
outlays,usaf,6.24,current,revolving.and.management,1950,-8000000
outlays,usaf,6.24,current,trust.receipts.and.other,1950,-65000000
outlays,usaf,6.24,constant,MILPERS,1950,28005000000
outlays,usaf,6.24,constant,O.M.,1950,16822000000
outlays,usaf,6.24,constant,Procurement,1950,12787000000
outlays,usaf,6.24,constant,RDT.E,1950,785000000
outlays,usaf,6.24,constant,MILCON,1950,35000000
outlays,usaf,6.24,constant,family.housing,1950,0
outlays,usaf,6.24,constant,revolving.and.management,1950,-71000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1950,-589000000
outlays,usaf,6.24,current,MILPERS,1951,1798000000
outlays,usaf,6.24,current,O.M.,1951,1845000000
outlays,usaf,6.24,current,Procurement,1951,2118000000
outlays,usaf,6.24,current,RDT.E,1951,333000000
outlays,usaf,6.24,current,MILCON,1951,251000000
outlays,usaf,6.24,current,family.housing,1951,0
outlays,usaf,6.24,current,revolving.and.management,1951,4000000
outlays,usaf,6.24,current,trust.receipts.and.other,1951,-62000000
outlays,usaf,6.24,constant,MILPERS,1951,37369000000
outlays,usaf,6.24,constant,O.M.,1951,29683000000
outlays,usaf,6.24,constant,Procurement,1951,20192000000
outlays,usaf,6.24,constant,RDT.E,1951,3236000000
outlays,usaf,6.24,constant,MILCON,1951,2081000000
outlays,usaf,6.24,constant,family.housing,1951,0
outlays,usaf,6.24,constant,revolving.and.management,1951,30000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1951,-514000000
outlays,usaf,6.24,current,MILPERS,1952,3035000000
outlays,usaf,6.24,current,O.M.,1952,3174000000
outlays,usaf,6.24,current,Procurement,1952,4667000000
outlays,usaf,6.24,current,RDT.E,1952,630000000
outlays,usaf,6.24,current,MILCON,1952,1096000000
outlays,usaf,6.24,current,family.housing,1952,0
outlays,usaf,6.24,current,revolving.and.management,1952,108000000
outlays,usaf,6.24,current,trust.receipts.and.other,1952,-61000000
outlays,usaf,6.24,constant,MILPERS,1952,60113000000
outlays,usaf,6.24,constant,O.M.,1952,45609000000
outlays,usaf,6.24,constant,Procurement,1952,46515000000
outlays,usaf,6.24,constant,RDT.E,1952,6028000000
outlays,usaf,6.24,constant,MILCON,1952,9785000000
outlays,usaf,6.24,constant,family.housing,1952,0
outlays,usaf,6.24,constant,revolving.and.management,1952,929000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1952,-519000000
outlays,usaf,6.24,current,MILPERS,1953,3431000000
outlays,usaf,6.24,current,O.M.,1953,3280000000
outlays,usaf,6.24,current,Procurement,1953,6699000000
outlays,usaf,6.24,current,RDT.E,1953,945000000
outlays,usaf,6.24,current,MILCON,1953,920000000
outlays,usaf,6.24,current,family.housing,1953,0
outlays,usaf,6.24,current,revolving.and.management,1953,-66000000
outlays,usaf,6.24,current,trust.receipts.and.other,1953,-72000000
outlays,usaf,6.24,constant,MILPERS,1953,63861000000
outlays,usaf,6.24,constant,O.M.,1953,44776000000
outlays,usaf,6.24,constant,Procurement,1953,64713000000
outlays,usaf,6.24,constant,RDT.E,1953,8863000000
outlays,usaf,6.24,constant,MILCON,1953,8180000000
outlays,usaf,6.24,constant,family.housing,1953,0
outlays,usaf,6.24,constant,revolving.and.management,1953,-561000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1953,-609000000
outlays,usaf,6.24,current,MILPERS,1954,3226000000
outlays,usaf,6.24,current,O.M.,1954,3152000000
outlays,usaf,6.24,current,Procurement,1954,7190000000
outlays,usaf,6.24,current,RDT.E,1954,1098000000
outlays,usaf,6.24,current,MILCON,1954,956000000
outlays,usaf,6.24,current,family.housing,1954,0
outlays,usaf,6.24,current,revolving.and.management,1954,54000000
outlays,usaf,6.24,current,trust.receipts.and.other,1954,-88000000
outlays,usaf,6.24,constant,MILPERS,1954,61743000000
outlays,usaf,6.24,constant,O.M.,1954,43331000000
outlays,usaf,6.24,constant,Procurement,1954,71876000000
outlays,usaf,6.24,constant,RDT.E,1954,10266000000
outlays,usaf,6.24,constant,MILCON,1954,8591000000
outlays,usaf,6.24,constant,family.housing,1954,0
outlays,usaf,6.24,constant,revolving.and.management,1954,462000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1954,-759000000
outlays,usaf,6.24,current,MILPERS,1955,3548000000
outlays,usaf,6.24,current,O.M.,1955,2777000000
outlays,usaf,6.24,current,Procurement,1955,7872000000
outlays,usaf,6.24,current,RDT.E,1955,1165000000
outlays,usaf,6.24,current,MILCON,1955,1063000000
outlays,usaf,6.24,current,family.housing,1955,0
outlays,usaf,6.24,current,revolving.and.management,1955,-83000000
outlays,usaf,6.24,current,trust.receipts.and.other,1955,-116000000
outlays,usaf,6.24,constant,MILPERS,1955,64794000000
outlays,usaf,6.24,constant,O.M.,1955,38133000000
outlays,usaf,6.24,constant,Procurement,1955,73517000000
outlays,usaf,6.24,constant,RDT.E,1955,10275000000
outlays,usaf,6.24,constant,MILCON,1955,9013000000
outlays,usaf,6.24,constant,family.housing,1955,0
outlays,usaf,6.24,constant,revolving.and.management,1955,-667000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1955,-938000000
outlays,usaf,6.24,current,MILPERS,1956,3844000000
outlays,usaf,6.24,current,O.M.,1956,3760000000
outlays,usaf,6.24,current,Procurement,1956,6186000000
outlays,usaf,6.24,current,RDT.E,1956,1704000000
outlays,usaf,6.24,current,MILCON,1956,1358000000
outlays,usaf,6.24,current,family.housing,1956,0
outlays,usaf,6.24,current,revolving.and.management,1956,-105000000
outlays,usaf,6.24,current,trust.receipts.and.other,1956,-134000000
outlays,usaf,6.24,constant,MILPERS,1956,66565000000
outlays,usaf,6.24,constant,O.M.,1956,46555000000
outlays,usaf,6.24,constant,Procurement,1956,55024000000
outlays,usaf,6.24,constant,RDT.E,1956,14165000000
outlays,usaf,6.24,constant,MILCON,1956,11012000000
outlays,usaf,6.24,constant,family.housing,1956,0
outlays,usaf,6.24,constant,revolving.and.management,1956,-817000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1956,-1041000000
outlays,usaf,6.24,current,MILPERS,1957,3793000000
outlays,usaf,6.24,current,O.M.,1957,3978000000
outlays,usaf,6.24,current,Procurement,1957,6812000000
outlays,usaf,6.24,current,RDT.E,1957,2489000000
outlays,usaf,6.24,current,MILCON,1957,1122000000
outlays,usaf,6.24,current,family.housing,1957,0
outlays,usaf,6.24,current,revolving.and.management,1957,152000000
outlays,usaf,6.24,current,trust.receipts.and.other,1957,-111000000
outlays,usaf,6.24,constant,MILPERS,1957,66651000000
outlays,usaf,6.24,constant,O.M.,1957,47142000000
outlays,usaf,6.24,constant,Procurement,1957,56592000000
outlays,usaf,6.24,constant,RDT.E,1957,19039000000
outlays,usaf,6.24,constant,MILCON,1957,8496000000
outlays,usaf,6.24,constant,family.housing,1957,0
outlays,usaf,6.24,constant,revolving.and.management,1957,1095000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1957,-801000000
outlays,usaf,6.24,current,MILPERS,1958,3905000000
outlays,usaf,6.24,current,O.M.,1958,3951000000
outlays,usaf,6.24,current,Procurement,1958,6856000000
outlays,usaf,6.24,current,RDT.E,1958,2674000000
outlays,usaf,6.24,current,MILCON,1958,967000000
outlays,usaf,6.24,current,family.housing,1958,0
outlays,usaf,6.24,current,revolving.and.management,1958,-14000000
outlays,usaf,6.24,current,trust.receipts.and.other,1958,71000000
outlays,usaf,6.24,constant,MILPERS,1958,64787000000
outlays,usaf,6.24,constant,O.M.,1958,45831000000
outlays,usaf,6.24,constant,Procurement,1958,56363000000
outlays,usaf,6.24,constant,RDT.E,1958,20102000000
outlays,usaf,6.24,constant,MILCON,1958,7302000000
outlays,usaf,6.24,constant,family.housing,1958,0
outlays,usaf,6.24,constant,revolving.and.management,1958,-103000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1958,507000000
outlays,usaf,6.24,current,MILPERS,1959,4071000000
outlays,usaf,6.24,current,O.M.,1959,4298000000
outlays,usaf,6.24,current,Procurement,1959,7146000000
outlays,usaf,6.24,current,RDT.E,1959,2507000000
outlays,usaf,6.24,current,MILCON,1959,1144000000
outlays,usaf,6.24,current,family.housing,1959,0
outlays,usaf,6.24,current,revolving.and.management,1959,11000000
outlays,usaf,6.24,current,trust.receipts.and.other,1959,72000000
outlays,usaf,6.24,constant,MILPERS,1959,63243000000
outlays,usaf,6.24,constant,O.M.,1959,47310000000
outlays,usaf,6.24,constant,Procurement,1959,56964000000
outlays,usaf,6.24,constant,RDT.E,1959,18508000000
outlays,usaf,6.24,constant,MILCON,1959,8400000000
outlays,usaf,6.24,constant,family.housing,1959,0
outlays,usaf,6.24,constant,revolving.and.management,1959,74000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1959,502000000
outlays,usaf,6.24,current,MILPERS,1960,3951000000
outlays,usaf,6.24,current,O.M.,1960,4275000000
outlays,usaf,6.24,current,Procurement,1960,7381000000
outlays,usaf,6.24,current,RDT.E,1960,2628000000
outlays,usaf,6.24,current,MILCON,1960,1014000000
outlays,usaf,6.24,current,family.housing,1960,0
outlays,usaf,6.24,current,revolving.and.management,1960,-45000000
outlays,usaf,6.24,current,trust.receipts.and.other,1960,85000000
outlays,usaf,6.24,constant,MILPERS,1960,61397000000
outlays,usaf,6.24,constant,O.M.,1960,46412000000
outlays,usaf,6.24,constant,Procurement,1960,59139000000
outlays,usaf,6.24,constant,RDT.E,1960,19449000000
outlays,usaf,6.24,constant,MILCON,1960,7484000000
outlays,usaf,6.24,constant,family.housing,1960,0
outlays,usaf,6.24,constant,revolving.and.management,1960,-318000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1960,597000000
outlays,usaf,6.24,current,MILPERS,1961,4010000000
outlays,usaf,6.24,current,O.M.,1961,4440000000
outlays,usaf,6.24,current,Procurement,1961,7058000000
outlays,usaf,6.24,current,RDT.E,1961,3300000000
outlays,usaf,6.24,current,MILCON,1961,1015000000
outlays,usaf,6.24,current,family.housing,1961,0
outlays,usaf,6.24,current,revolving.and.management,1961,-38000000
outlays,usaf,6.24,current,trust.receipts.and.other,1961,19000000
outlays,usaf,6.24,constant,MILPERS,1961,61012000000
outlays,usaf,6.24,constant,O.M.,1961,45975000000
outlays,usaf,6.24,constant,Procurement,1961,55681000000
outlays,usaf,6.24,constant,RDT.E,1961,23646000000
outlays,usaf,6.24,constant,MILCON,1961,7319000000
outlays,usaf,6.24,constant,family.housing,1961,0
outlays,usaf,6.24,constant,revolving.and.management,1961,-262000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1961,131000000
