Military.Department,FY,Account,Public.Law.Title,Amount,spending.type,Source_Data
Defense-Wide,2016,Base,Family..Housing,-46000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Defense-Wide,2016,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Defense-Wide,2017,Base,Family..Housing,37000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Defense-Wide,2017,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Defense-Wide,2018,Base,Family..Housing,63000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Defense-Wide,2018,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Defense-Wide,2018,Missile Defeat,Family..Housing,0,uncategorized,"FY21 Green Book, tbl 2.1"
Defense-Wide,2019,Base,Family..Housing,45000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Defense-Wide,2019,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Defense-Wide,2019,Disaster Relief/Border Security,Family..Housing,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Defense-Wide,2020,Base,Family..Housing,61000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Defense-Wide,2020,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Defense-Wide,2020,Hurricanes Michael/Florence,Family..Housing,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Defense-Wide,2015,Base,Revolving.Funds...Other,1435000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Defense-Wide,2015,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Defense-Wide,2015,Ebola Relief,Revolving.Funds...Other,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Defense-Wide,2016,Base,Revolving.Funds...Other,530000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Defense-Wide,2016,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Defense-Wide,2017,Base,Revolving.Funds...Other,1251000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Defense-Wide,2017,Overseas Contingency Ops,Revolving.Funds...Other,378000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Defense-Wide,2018,Base,Revolving.Funds...Other,2020000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Defense-Wide,2018,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Defense-Wide,2018,Missile Defeat,Revolving.Funds...Other,0,uncategorized,"FY21 Green Book, tbl 2.1"
Defense-Wide,2019,Base,Revolving.Funds...Other,1353000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Defense-Wide,2019,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Defense-Wide,2019,Disaster Relief/Border Security,Revolving.Funds...Other,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Defense-Wide,2020,Base,Revolving.Funds...Other,1244000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Defense-Wide,2020,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Defense-Wide,2020,Hurricanes Michael/Florence,Revolving.Funds...Other,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Defense-Wide,2021,Base,Military.Personnel,0,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Defense-Wide,2021,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Defense-Wide,2021,Base,O.M,73018000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Defense-Wide,2021,Overseas Contingency Ops,O.M,6411000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Defense-Wide,2021,Base,Procurement,5506000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Defense-Wide,2021,Overseas Contingency Ops,Procurement,258000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Defense-Wide,2021,Base,RDT.E,24491000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Defense-Wide,2021,Overseas Contingency Ops,RDT.E,83000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Defense-Wide,2021,Base,Military.Construction,2201000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Defense-Wide,2021,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Defense-Wide,2021,Base,Family..Housing,61000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Defense-Wide,2021,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Defense-Wide,2021,Base,Revolving.Funds...Other,1196000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Defense-Wide,2021,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
